             
x              y              v              
0.014     0.06495186  0.0000000e+00              
0.016     0.06495186  0.0000000e+00              
0.018     0.06495186  0.0000000e+00              
0.02     0.06495186  0.0000000e+00              
0.022     0.06495186  0.0000000e+00              
0.024     0.06495186  0.0000000e+00              
0.026     0.06495186  0.0000000e+00              
0.028     0.06495186  0.0000000e+00              
0.03     0.06495186  0.0000000e+00              
0.032     0.06495186  0.0000000e+00              
0.034     0.06495186  0.0000000e+00              
0.036     0.06495186  0.0000000e+00              
0.038     0.06495186  0.0000000e+00              
0.04     0.06495186  0.0000000e+00              
0.042     0.06495186  0.0000000e+00              
0.044     0.06495186  0.0000000e+00              
0.046     0.06495186  0.0000000e+00              
0.048     0.06495186  0.0000000e+00              
0.05     0.06495186  0.0000000e+00              
0.052     0.06495186  0.0000000e+00              
0.054     0.06495186  0.0000000e+00              
0.056     0.06495186  0.0000000e+00              
0.058     0.06495186  0.0000000e+00              
0.06     0.06495186  0.0000000e+00              
0.062     0.06495186  0.0000000e+00              
0.064     0.06495186  0.0000000e+00              
0.066     0.06495186  0.0000000e+00              
0.068     0.06495186  0.0000000e+00              
0.07     0.06495186  0.0000000e+00              
0.072     0.06495186  0.0000000e+00              
0.074     0.06495186  0.0000000e+00              
0.076     0.06495186  0.0000000e+00              
0.078     0.06495186  0.0000000e+00              
0.08     0.06495186  0.0000000e+00              
0.082     0.06495186  0.0000000e+00              
0.084     0.06495186  0.0000000e+00              
0.086     0.06495186  0.0000000e+00              
0.088     0.06495186  0.0000000e+00              
0.09     0.06495186  0.0000000e+00              
0.092     0.06495186  0.0000000e+00              
0.094     0.06495186  0.0000000e+00              
0.096     0.06495186  0.0000000e+00              
0.098     0.06495186  0.0000000e+00              
0.1     0.06495186  0.0000000e+00              
0.101     0.06495186  0.0000000e+00              
0.102     0.06495186  0.0000000e+00              
0     0.06683104  0.0000000e+00              
0.002     0.06683104  0.0000000e+00              
0.004     0.06683104  0.0000000e+00              
0.006     0.06683104  0.0000000e+00              
0.008     0.06683104  0.0000000e+00              
0.01     0.06683104  0.0000000e+00              
0.012     0.06683104  0.0000000e+00              
0.014     0.06683104  0.0000000e+00              
0.016     0.06683104  0.0000000e+00              
0.018     0.06683104  0.0000000e+00              
0.02     0.06683104  0.0000000e+00              
0.022     0.06683104  0.0000000e+00              
0.024     0.06683104  0.0000000e+00              
0.026     0.06683104  0.0000000e+00              
0.028     0.06683104  0.0000000e+00              
0.03     0.06683104  0.0000000e+00              
0.032     0.06683104  0.0000000e+00              
0.034     0.06683104  0.0000000e+00              
0.036     0.06683104  0.0000000e+00              
0.038     0.06683104  0.0000000e+00              
0.04     0.06683104  0.0000000e+00              
0.042     0.06683104  0.0000000e+00              
0.044     0.06683104  0.0000000e+00              
0.046     0.06683104  0.0000000e+00              
0.048     0.06683104  0.0000000e+00              
0.05     0.06683104  0.0000000e+00              
0.052     0.06683104  0.0000000e+00              
0.054     0.06683104  0.0000000e+00              
0.056     0.06683104  0.0000000e+00              
0.058     0.06683104  0.0000000e+00              
0.06     0.06683104  0.0000000e+00              
0.062     0.06683104  0.0000000e+00              
0.064     0.06683104  0.0000000e+00              
0.066     0.06683104  0.0000000e+00              
0.068     0.06683104  0.0000000e+00              
0.07     0.06683104  0.0000000e+00              
0.072     0.06683104  0.0000000e+00              
0.074     0.06683104  0.0000000e+00              
0.076     0.06683104  0.0000000e+00              
0.078     0.06683104  0.0000000e+00              
0.08     0.06683104  0.0000000e+00              
0.082     0.06683104  0.0000000e+00              
0.084     0.06683104  0.0000000e+00              
0.086     0.06683104  0.0000000e+00              
0.088     0.06683104  0.0000000e+00              
0.09     0.06683104  0.0000000e+00              
0.092     0.06683104  0.0000000e+00              
0.094     0.06683104  0.0000000e+00              
0.096     0.06683104  0.0000000e+00              
0.098     0.06683104  0.0000000e+00              
0.1     0.06683104  0.0000000e+00              
0.101     0.06683104  0.0000000e+00              
0.102     0.06683104  0.0000000e+00              
0     0.06872901  0.0000000e+00              
0.002     0.06872901  0.0000000e+00              
0.004     0.06872901  0.0000000e+00              
0.006     0.06872901  0.0000000e+00              
0.008     0.06872901  0.0000000e+00              
0.01     0.06872901  0.0000000e+00              
0.012     0.06872901  0.0000000e+00              
0.014     0.06872901  0.0000000e+00              
0.016     0.06872901  0.0000000e+00              
0.018     0.06872901  0.0000000e+00              
0.02     0.06872901  0.0000000e+00              
0.022     0.06872901  0.0000000e+00              
0.024     0.06872901  0.0000000e+00              
0.026     0.06872901  0.0000000e+00              
0.028     0.06872901  0.0000000e+00              
0.03     0.06872901  0.0000000e+00              
0.032     0.06872901  0.0000000e+00              
0.034     0.06872901  0.0000000e+00              
0.036     0.06872901  0.0000000e+00              
0.038     0.06872901  0.0000000e+00              
0.04     0.06872901  0.0000000e+00              
0.042     0.06872901  0.0000000e+00              
0.044     0.06872901  0.0000000e+00              
0.046     0.06872901  0.0000000e+00              
0.048     0.06872901  0.0000000e+00              
0.05     0.06872901  0.0000000e+00              
0.052     0.06872901  0.0000000e+00              
0.054     0.06872901  0.0000000e+00              
0.056     0.06872901  0.0000000e+00              
0.058     0.06872901  0.0000000e+00              
0.06     0.06872901  0.0000000e+00              
0.062     0.06872901  0.0000000e+00              
0.064     0.06872901  0.0000000e+00              
0.066     0.06872901  0.0000000e+00              
0.068     0.06872901  0.0000000e+00              
0.07     0.06872901  0.0000000e+00              
0.072     0.06872901  0.0000000e+00              
0.074     0.06872901  0.0000000e+00              
0.076     0.06872901  0.0000000e+00              
0.078     0.06872901  0.0000000e+00              
0.08     0.06872901  0.0000000e+00              
0.082     0.06872901  0.0000000e+00              
0.084     0.06872901  0.0000000e+00              
0.086     0.06872901  0.0000000e+00              
0.088     0.06872901  0.0000000e+00              
0.09     0.06872901  0.0000000e+00              
0.092     0.06872901  0.0000000e+00              
0.094     0.06872901  0.0000000e+00              
0.096     0.06872901  0.0000000e+00              
0.098     0.06872901  0.0000000e+00              
0.1     0.06872901  0.0000000e+00              
0.101     0.06872901  0.0000000e+00              
0.102     0.06872901  0.0000000e+00              
0     0.07064595  0.0000000e+00              
0.002     0.07064595  0.0000000e+00              
0.004     0.07064595  0.0000000e+00              
0.006     0.07064595  0.0000000e+00              
0.008     0.07064595  0.0000000e+00              
0.01     0.07064595  0.0000000e+00              
0.012     0.07064595  0.0000000e+00              
0.014     0.07064595  0.0000000e+00              
0.016     0.07064595  0.0000000e+00              
0.018     0.07064595  0.0000000e+00              
0.02     0.07064595  0.0000000e+00              
0.022     0.07064595  0.0000000e+00              
0.024     0.07064595  0.0000000e+00              
0.026     0.07064595  0.0000000e+00              
0.028     0.07064595  0.0000000e+00              
0.03     0.07064595  0.0000000e+00              
0.032     0.07064595  0.0000000e+00              
0.034     0.07064595  0.0000000e+00              
0.036     0.07064595  0.0000000e+00              
0.038     0.07064595  0.0000000e+00              
0.04     0.07064595  0.0000000e+00              
0.042     0.07064595  0.0000000e+00              
0.044     0.07064595  0.0000000e+00              
0.046     0.07064595  0.0000000e+00              
0.048     0.07064595  0.0000000e+00              
0.05     0.07064595  0.0000000e+00              
0.052     0.07064595  0.0000000e+00              
0.054     0.07064595  0.0000000e+00              
0.056     0.07064595  0.0000000e+00              
0.058     0.07064595  0.0000000e+00              
0.06     0.07064595  0.0000000e+00              
0.062     0.07064595  0.0000000e+00              
0.064     0.07064595  0.0000000e+00              
0.066     0.07064595  0.0000000e+00              
0.068     0.07064595  0.0000000e+00              
0.07     0.07064595  0.0000000e+00              
0.072     0.07064595  0.0000000e+00              
0.074     0.07064595  0.0000000e+00              
0.076     0.07064595  0.0000000e+00              
0.078     0.07064595  0.0000000e+00              
0.08     0.07064595  0.0000000e+00              
0.082     0.07064595  0.0000000e+00              
0.084     0.07064595  0.0000000e+00              
0.086     0.07064595  0.0000000e+00              
0.088     0.07064595  0.0000000e+00              
0.09     0.07064595  0.0000000e+00              
0.092     0.07064595  0.0000000e+00              
0.094     0.07064595  0.0000000e+00              
0.096     0.07064595  0.0000000e+00              
0.098     0.07064595  0.0000000e+00              
0.1     0.07064595  0.0000000e+00              
0.101     0.07064595  0.0000000e+00              
0.102     0.07064595  0.0000000e+00              
0     0.07258207  0.0000000e+00              
0.002     0.07258207  0.0000000e+00              
0.004     0.07258207  0.0000000e+00              
0.006     0.07258207  0.0000000e+00              
0.008     0.07258207  0.0000000e+00              
0.01     0.07258207  0.0000000e+00              
0.012     0.07258207  0.0000000e+00              
0.014     0.07258207  0.0000000e+00              
0.016     0.07258207  0.0000000e+00              
0.018     0.07258207  0.0000000e+00              
0.02     0.07258207  0.0000000e+00              
0.022     0.07258207  0.0000000e+00              
0.024     0.07258207  0.0000000e+00              
0.026     0.07258207  0.0000000e+00              
0.028     0.07258207  0.0000000e+00              
0.03     0.07258207  0.0000000e+00              
0.032     0.07258207  0.0000000e+00              
0.034     0.07258207  0.0000000e+00              
0.036     0.07258207  0.0000000e+00              
0.038     0.07258207  0.0000000e+00              
0.04     0.07258207  0.0000000e+00              
0.042     0.07258207  0.0000000e+00              
0.044     0.07258207  0.0000000e+00              
0.046     0.07258207  0.0000000e+00              
0.048     0.07258207  0.0000000e+00              
0.05     0.07258207  0.0000000e+00              
0.052     0.07258207  0.0000000e+00              
0.054     0.07258207  0.0000000e+00              
0.056     0.07258207  0.0000000e+00              
0.058     0.07258207  0.0000000e+00              
0.06     0.07258207  0.0000000e+00              
0.062     0.07258207  0.0000000e+00              
0.064     0.07258207  0.0000000e+00              
0.066     0.07258207  0.0000000e+00              
0.068     0.07258207  0.0000000e+00              
0.07     0.07258207  0.0000000e+00              
0.072     0.07258207  0.0000000e+00              
0.074     0.07258207  0.0000000e+00              
0.076     0.07258207  0.0000000e+00              
0.078     0.07258207  0.0000000e+00              
0.08     0.07258207  0.0000000e+00              
0.082     0.07258207  0.0000000e+00              
0.084     0.07258207  0.0000000e+00              
0.086     0.07258207  0.0000000e+00              
0.088     0.07258207  0.0000000e+00              
0.09     0.07258207  0.0000000e+00              
0.092     0.07258207  0.0000000e+00              
0.094     0.07258207  0.0000000e+00              
0.096     0.07258207  0.0000000e+00              
0.098     0.07258207  0.0000000e+00              
0.1     0.07258207  0.0000000e+00              
0.101     0.07258207  0.0000000e+00              
0.102     0.07258207  0.0000000e+00              
0     0.07453755  0.0000000e+00              
0.002     0.07453755  0.0000000e+00              
0.004     0.07453755  0.0000000e+00              
0.006     0.07453755  0.0000000e+00              
0.008     0.07453755  0.0000000e+00              
0.01     0.07453755  0.0000000e+00              
0.012     0.07453755  0.0000000e+00              
0.014     0.07453755  0.0000000e+00              
0.016     0.07453755  0.0000000e+00              
0.018     0.07453755  0.0000000e+00              
0.02     0.07453755  0.0000000e+00              
0.022     0.07453755  0.0000000e+00              
0.024     0.07453755  0.0000000e+00              
0.026     0.07453755  0.0000000e+00              
0.028     0.07453755  0.0000000e+00              
0.03     0.07453755  0.0000000e+00              
0.032     0.07453755  0.0000000e+00              
0.034     0.07453755  0.0000000e+00              
0.036     0.07453755  0.0000000e+00              
0.038     0.07453755  0.0000000e+00              
0.04     0.07453755  0.0000000e+00              
0.042     0.07453755  0.0000000e+00              
0.044     0.07453755  0.0000000e+00              
0.046     0.07453755  0.0000000e+00              
0.048     0.07453755  0.0000000e+00              
0.05     0.07453755  0.0000000e+00              
0.052     0.07453755  0.0000000e+00              
0.054     0.07453755  0.0000000e+00              
0.056     0.07453755  0.0000000e+00              
0.058     0.07453755  0.0000000e+00              
0.06     0.07453755  0.0000000e+00              
0.062     0.07453755  0.0000000e+00              
0.064     0.07453755  0.0000000e+00              
0.066     0.07453755  0.0000000e+00              
0.068     0.07453755  0.0000000e+00              
0.07     0.07453755  0.0000000e+00              
0.072     0.07453755  0.0000000e+00              
0.074     0.07453755  0.0000000e+00              
0.076     0.07453755  0.0000000e+00              
0.078     0.07453755  0.0000000e+00              
0.08     0.07453755  0.0000000e+00              
0.082     0.07453755  0.0000000e+00              
0.084     0.07453755  0.0000000e+00              
0.086     0.07453755  0.0000000e+00              
0.088     0.07453755  0.0000000e+00              
0.09     0.07453755  0.0000000e+00              
0.092     0.07453755  0.0000000e+00              
0.094     0.07453755  0.0000000e+00              
0.096     0.07453755  0.0000000e+00              
0.098     0.07453755  0.0000000e+00              
0.1     0.07453755  0.0000000e+00              
0.101     0.07453755  0.0000000e+00              
0.102     0.07453755  0.0000000e+00              
0     0.07651259  0.0000000e+00              
0.002     0.07651259  0.0000000e+00              
0.004     0.07651259  0.0000000e+00              
0.006     0.07651259  0.0000000e+00              
0.008     0.07651259  0.0000000e+00              
0.01     0.07651259  0.0000000e+00              
0.012     0.07651259  0.0000000e+00              
0.014     0.07651259  0.0000000e+00              
0.016     0.07651259  0.0000000e+00              
0.018     0.07651259  0.0000000e+00              
0.02     0.07651259  0.0000000e+00              
0.022     0.07651259  0.0000000e+00              
0.024     0.07651259  0.0000000e+00              
0.026     0.07651259  0.0000000e+00              
0.028     0.07651259  0.0000000e+00              
0.03     0.07651259  0.0000000e+00              
0.032     0.07651259  0.0000000e+00              
0.034     0.07651259  0.0000000e+00              
0.036     0.07651259  0.0000000e+00              
0.038     0.07651259  0.0000000e+00              
0.04     0.07651259  0.0000000e+00              
0.042     0.07651259  0.0000000e+00              
0.044     0.07651259  0.0000000e+00              
0.046     0.07651259  0.0000000e+00              
0.048     0.07651259  0.0000000e+00              
0.05     0.07651259  0.0000000e+00              
0.052     0.07651259  0.0000000e+00              
0.054     0.07651259  0.0000000e+00              
0.056     0.07651259  0.0000000e+00              
0.058     0.07651259  0.0000000e+00              
0.06     0.07651259  0.0000000e+00              
0.062     0.07651259  0.0000000e+00              
0.064     0.07651259  0.0000000e+00              
0.066     0.07651259  0.0000000e+00              
0.068     0.07651259  0.0000000e+00              
0.07     0.07651259  0.0000000e+00              
0.072     0.07651259  0.0000000e+00              
0.074     0.07651259  0.0000000e+00              
0.076     0.07651259  0.0000000e+00              
0.078     0.07651259  0.0000000e+00              
0.08     0.07651259  0.0000000e+00              
0.082     0.07651259  0.0000000e+00              
0.084     0.07651259  0.0000000e+00              
0.086     0.07651259  0.0000000e+00              
0.088     0.07651259  0.0000000e+00              
0.09     0.07651259  0.0000000e+00              
0.092     0.07651259  0.0000000e+00              
0.094     0.07651259  0.0000000e+00              
0.096     0.07651259  0.0000000e+00              
0.098     0.07651259  0.0000000e+00              
0.1     0.07651259  0.0000000e+00              
0.101     0.07651259  0.0000000e+00              
0.102     0.07651259  0.0000000e+00              
0     0.07850737  0.0000000e+00              
0.002     0.07850737  0.0000000e+00              
0.004     0.07850737  0.0000000e+00              
0.006     0.07850737  0.0000000e+00              
0.008     0.07850737  0.0000000e+00              
0.01     0.07850737  0.0000000e+00              
0.012     0.07850737  0.0000000e+00              
0.014     0.07850737  0.0000000e+00              
0.016     0.07850737  0.0000000e+00              
0.018     0.07850737  0.0000000e+00              
0.02     0.07850737  0.0000000e+00              
0.022     0.07850737  0.0000000e+00              
0.024     0.07850737  0.0000000e+00              
0.026     0.07850737  0.0000000e+00              
0.028     0.07850737  0.0000000e+00              
0.03     0.07850737  0.0000000e+00              
0.032     0.07850737  0.0000000e+00              
0.034     0.07850737  0.0000000e+00              
0.036     0.07850737  0.0000000e+00              
0.038     0.07850737  0.0000000e+00              
0.04     0.07850737  0.0000000e+00              
0.042     0.07850737  0.0000000e+00              
0.044     0.07850737  0.0000000e+00              
0.046     0.07850737  0.0000000e+00              
0.048     0.07850737  0.0000000e+00              
0.05     0.07850737  0.0000000e+00              
0.052     0.07850737  0.0000000e+00              
0.054     0.07850737  0.0000000e+00              
0.056     0.07850737  0.0000000e+00              
0.058     0.07850737  0.0000000e+00              
0.06     0.07850737  0.0000000e+00              
0.062     0.07850737  0.0000000e+00              
0.064     0.07850737  0.0000000e+00              
0.066     0.07850737  0.0000000e+00              
0.068     0.07850737  0.0000000e+00              
0.07     0.07850737  0.0000000e+00              
0.072     0.07850737  0.0000000e+00              
0.074     0.07850737  0.0000000e+00              
0.076     0.07850737  0.0000000e+00              
0.078     0.07850737  0.0000000e+00              
0.08     0.07850737  0.0000000e+00              
0.082     0.07850737  0.0000000e+00              
0.084     0.07850737  0.0000000e+00              
0.086     0.07850737  0.0000000e+00              
0.088     0.07850737  0.0000000e+00              
0.09     0.07850737  0.0000000e+00              
0.092     0.07850737  0.0000000e+00              
0.094     0.07850737  0.0000000e+00              
0.096     0.07850737  0.0000000e+00              
0.098     0.07850737  0.0000000e+00              
0.1     0.07850737  0.0000000e+00              
0.101     0.07850737  0.0000000e+00              
0.102     0.07850737  0.0000000e+00              
0      0.0805221  0.0000000e+00              
0.002      0.0805221  0.0000000e+00              
0.004      0.0805221  0.0000000e+00              
0.006      0.0805221  0.0000000e+00              
0.008      0.0805221  0.0000000e+00              
0.01      0.0805221  0.0000000e+00              
0.012      0.0805221  0.0000000e+00              
0.014      0.0805221  0.0000000e+00              
0.016      0.0805221  0.0000000e+00              
0.018      0.0805221  0.0000000e+00              
0.02      0.0805221  0.0000000e+00              
0.022      0.0805221  0.0000000e+00              
0.024      0.0805221  0.0000000e+00              
0.026      0.0805221  0.0000000e+00              
0.028      0.0805221  0.0000000e+00              
0.03      0.0805221  0.0000000e+00              
0.032      0.0805221  0.0000000e+00              
0.034      0.0805221  0.0000000e+00              
0.036      0.0805221  0.0000000e+00              
0.038      0.0805221  0.0000000e+00              
0.04      0.0805221  0.0000000e+00              
0.042      0.0805221  0.0000000e+00              
0.044      0.0805221  0.0000000e+00              
0.046      0.0805221  0.0000000e+00              
0.048      0.0805221  0.0000000e+00              
0.05      0.0805221  0.0000000e+00              
0.052      0.0805221  0.0000000e+00              
0.054      0.0805221  0.0000000e+00              
0.056      0.0805221  0.0000000e+00              
0.058      0.0805221  0.0000000e+00              
0.06      0.0805221  0.0000000e+00              
0.062      0.0805221  0.0000000e+00              
0.064      0.0805221  0.0000000e+00              
0.066      0.0805221  0.0000000e+00              
0.068      0.0805221  0.0000000e+00              
0.07      0.0805221  0.0000000e+00              
0.072      0.0805221  0.0000000e+00              
0.074      0.0805221  0.0000000e+00              
0.076      0.0805221  0.0000000e+00              
0.078      0.0805221  0.0000000e+00              
0.08      0.0805221  0.0000000e+00              
0.082      0.0805221  0.0000000e+00              
0.084      0.0805221  0.0000000e+00              
0.086      0.0805221  0.0000000e+00              
0.088      0.0805221  0.0000000e+00              
0.09      0.0805221  0.0000000e+00              
0.092      0.0805221  0.0000000e+00              
0.094      0.0805221  0.0000000e+00              
0.096      0.0805221  0.0000000e+00              
0.098      0.0805221  0.0000000e+00              
0.1      0.0805221  0.0000000e+00              
0.101      0.0805221  0.0000000e+00              
0.102      0.0805221  0.0000000e+00              
0     0.08255698  0.0000000e+00              
0.002     0.08255698  0.0000000e+00              
0.004     0.08255698  0.0000000e+00              
0.006     0.08255698  0.0000000e+00              
0.008     0.08255698  0.0000000e+00              
0.01     0.08255698  0.0000000e+00              
0.012     0.08255698  0.0000000e+00              
0.014     0.08255698  0.0000000e+00              
0.016     0.08255698  0.0000000e+00              
0.018     0.08255698  0.0000000e+00              
0.02     0.08255698  0.0000000e+00              
0.022     0.08255698  0.0000000e+00              
0.024     0.08255698  0.0000000e+00              
0.026     0.08255698  0.0000000e+00              
0.028     0.08255698  0.0000000e+00              
0.03     0.08255698  0.0000000e+00              
0.032     0.08255698  0.0000000e+00              
0.034     0.08255698  0.0000000e+00              
0.036     0.08255698  0.0000000e+00              
0.038     0.08255698  0.0000000e+00              
0.04     0.08255698  0.0000000e+00              
0.042     0.08255698  0.0000000e+00              
0.044     0.08255698  0.0000000e+00              
0.046     0.08255698  0.0000000e+00              
0.048     0.08255698  0.0000000e+00              
0.05     0.08255698  0.0000000e+00              
0.052     0.08255698  0.0000000e+00              
0.054     0.08255698  0.0000000e+00              
0.056     0.08255698  0.0000000e+00              
0.058     0.08255698  0.0000000e+00              
0.06     0.08255698  0.0000000e+00              
0.062     0.08255698  0.0000000e+00              
0.064     0.08255698  0.0000000e+00              
0.066     0.08255698  0.0000000e+00              
0.068     0.08255698  0.0000000e+00              
0.07     0.08255698  0.0000000e+00              
0.072     0.08255698  0.0000000e+00              
0.074     0.08255698  0.0000000e+00              
0.076     0.08255698  0.0000000e+00              
0.078     0.08255698  0.0000000e+00              
0.08     0.08255698  0.0000000e+00              
0.082     0.08255698  0.0000000e+00              
0.084     0.08255698  0.0000000e+00              
0.086     0.08255698  0.0000000e+00              
0.088     0.08255698  0.0000000e+00              
0.09     0.08255698  0.0000000e+00              
0.092     0.08255698  0.0000000e+00              
0.094     0.08255698  0.0000000e+00              
0.096     0.08255698  0.0000000e+00              
0.098     0.08255698  0.0000000e+00              
0.1     0.08255698  0.0000000e+00              
0.101     0.08255698  0.0000000e+00              
0.102     0.08255698  0.0000000e+00              
0     0.08461221  0.0000000e+00              
0.002     0.08461221  0.0000000e+00              
0.004     0.08461221  0.0000000e+00              
0.006     0.08461221  0.0000000e+00              
0.008     0.08461221  0.0000000e+00              
0.01     0.08461221  0.0000000e+00              
0.012     0.08461221  0.0000000e+00              
0.014     0.08461221  0.0000000e+00              
0.016     0.08461221  0.0000000e+00              
0.018     0.08461221  0.0000000e+00              
0.02     0.08461221  0.0000000e+00              
0.022     0.08461221  0.0000000e+00              
0.024     0.08461221  0.0000000e+00              
0.026     0.08461221  0.0000000e+00              
0.028     0.08461221  0.0000000e+00              
0.03     0.08461221  0.0000000e+00              
0.032     0.08461221  0.0000000e+00              
0.034     0.08461221  0.0000000e+00              
0.036     0.08461221  0.0000000e+00              
0.038     0.08461221  0.0000000e+00              
0.04     0.08461221  0.0000000e+00              
0.042     0.08461221  0.0000000e+00              
0.044     0.08461221  0.0000000e+00              
0.046     0.08461221  0.0000000e+00              
0.048     0.08461221  0.0000000e+00              
0.05     0.08461221  0.0000000e+00              
0.052     0.08461221  0.0000000e+00              
0.054     0.08461221  0.0000000e+00              
0.056     0.08461221  0.0000000e+00              
0.058     0.08461221  0.0000000e+00              
0.06     0.08461221  0.0000000e+00              
0.062     0.08461221  0.0000000e+00              
0.064     0.08461221  0.0000000e+00              
0.066     0.08461221  0.0000000e+00              
0.068     0.08461221  0.0000000e+00              
0.07     0.08461221  0.0000000e+00              
0.072     0.08461221  0.0000000e+00              
0.074     0.08461221  0.0000000e+00              
0.076     0.08461221  0.0000000e+00              
0.078     0.08461221  0.0000000e+00              
0.08     0.08461221  0.0000000e+00              
0.082     0.08461221  0.0000000e+00              
0.084     0.08461221  0.0000000e+00              
0.086     0.08461221  0.0000000e+00              
0.088     0.08461221  0.0000000e+00              
0.09     0.08461221  0.0000000e+00              
0.092     0.08461221  0.0000000e+00              
0.094     0.08461221  0.0000000e+00              
0.096     0.08461221  0.0000000e+00              
0.098     0.08461221  0.0000000e+00              
0.1     0.08461221  0.0000000e+00              
0.101     0.08461221  0.0000000e+00              
0.102     0.08461221  0.0000000e+00              
0     0.08668799  0.0000000e+00              
0.002     0.08668799  0.0000000e+00              
0.004     0.08668799  0.0000000e+00              
0.006     0.08668799  0.0000000e+00              
0.008     0.08668799  0.0000000e+00              
0.01     0.08668799  0.0000000e+00              
0.012     0.08668799  0.0000000e+00              
0.014     0.08668799  0.0000000e+00              
0.016     0.08668799  0.0000000e+00              
0.018     0.08668799  0.0000000e+00              
0.02     0.08668799  0.0000000e+00              
0.022     0.08668799  0.0000000e+00              
0.024     0.08668799  0.0000000e+00              
0.026     0.08668799  0.0000000e+00              
0.028     0.08668799  0.0000000e+00              
0.03     0.08668799  0.0000000e+00              
0.032     0.08668799  0.0000000e+00              
0.034     0.08668799  0.0000000e+00              
0.036     0.08668799  0.0000000e+00              
0.038     0.08668799  0.0000000e+00              
0.04     0.08668799  0.0000000e+00              
0.042     0.08668799  0.0000000e+00              
0.044     0.08668799  0.0000000e+00              
0.046     0.08668799  0.0000000e+00              
0.048     0.08668799  0.0000000e+00              
0.05     0.08668799  0.0000000e+00              
0.052     0.08668799  0.0000000e+00              
0.054     0.08668799  0.0000000e+00              
0.056     0.08668799  0.0000000e+00              
0.058     0.08668799  0.0000000e+00              
0.06     0.08668799  0.0000000e+00              
0.062     0.08668799  0.0000000e+00              
0.064     0.08668799  0.0000000e+00              
0.066     0.08668799  0.0000000e+00              
0.068     0.08668799  0.0000000e+00              
0.07     0.08668799  0.0000000e+00              
0.072     0.08668799  0.0000000e+00              
0.074     0.08668799  0.0000000e+00              
0.076     0.08668799  0.0000000e+00              
0.078     0.08668799  0.0000000e+00              
0.08     0.08668799  0.0000000e+00              
0.082     0.08668799  0.0000000e+00              
0.084     0.08668799  0.0000000e+00              
0.086     0.08668799  0.0000000e+00              
0.088     0.08668799  0.0000000e+00              
0.09     0.08668799  0.0000000e+00              
0.092     0.08668799  0.0000000e+00              
0.094     0.08668799  0.0000000e+00              
0.096     0.08668799  0.0000000e+00              
0.098     0.08668799  0.0000000e+00              
0.1     0.08668799  0.0000000e+00              
0.101     0.08668799  0.0000000e+00              
0.102     0.08668799  0.0000000e+00              
0     0.08878453  0.0000000e+00              
0.002     0.08878453  0.0000000e+00              
0.004     0.08878453  0.0000000e+00              
0.006     0.08878453  0.0000000e+00              
0.008     0.08878453  0.0000000e+00              
0.01     0.08878453  0.0000000e+00              
0.012     0.08878453  0.0000000e+00              
0.014     0.08878453  0.0000000e+00              
0.016     0.08878453  0.0000000e+00              
0.018     0.08878453  0.0000000e+00              
0.02     0.08878453  0.0000000e+00              
0.022     0.08878453  0.0000000e+00              
0.024     0.08878453  0.0000000e+00              
0.026     0.08878453  0.0000000e+00              
0.028     0.08878453  0.0000000e+00              
0.03     0.08878453  0.0000000e+00              
0.032     0.08878453  0.0000000e+00              
0.034     0.08878453  0.0000000e+00              
0.036     0.08878453  0.0000000e+00              
0.038     0.08878453  0.0000000e+00              
0.04     0.08878453  0.0000000e+00              
0.042     0.08878453  0.0000000e+00              
0.044     0.08878453  0.0000000e+00              
0.046     0.08878453  0.0000000e+00              
0.048     0.08878453  0.0000000e+00              
0.05     0.08878453  0.0000000e+00              
0.052     0.08878453  0.0000000e+00              
0.054     0.08878453  0.0000000e+00              
0.056     0.08878453  0.0000000e+00              
0.058     0.08878453  0.0000000e+00              
0.06     0.08878453  0.0000000e+00              
0.062     0.08878453  0.0000000e+00              
0.064     0.08878453  0.0000000e+00              
0.066     0.08878453  0.0000000e+00              
0.068     0.08878453  0.0000000e+00              
0.07     0.08878453  0.0000000e+00              
0.072     0.08878453  0.0000000e+00              
0.074     0.08878453  0.0000000e+00              
0.076     0.08878453  0.0000000e+00              
0.078     0.08878453  0.0000000e+00              
0.08     0.08878453  0.0000000e+00              
0.082     0.08878453  0.0000000e+00              
0.084     0.08878453  0.0000000e+00              
0.086     0.08878453  0.0000000e+00              
0.088     0.08878453  0.0000000e+00              
0.09     0.08878453  0.0000000e+00              
0.092     0.08878453  0.0000000e+00              
0.094     0.08878453  0.0000000e+00              
0.096     0.08878453  0.0000000e+00              
0.098     0.08878453  0.0000000e+00              
0.1     0.08878453  0.0000000e+00              
0.101     0.08878453  0.0000000e+00              
0.102     0.08878453  0.0000000e+00              
0     0.09090204  0.0000000e+00              
0.002     0.09090204  0.0000000e+00              
0.004     0.09090204  0.0000000e+00              
0.006     0.09090204  0.0000000e+00              
0.008     0.09090204  0.0000000e+00              
0.01     0.09090204  0.0000000e+00              
0.012     0.09090204  0.0000000e+00              
0.014     0.09090204  0.0000000e+00              
0.016     0.09090204  0.0000000e+00              
0.018     0.09090204  0.0000000e+00              
0.02     0.09090204  0.0000000e+00              
0.022     0.09090204  0.0000000e+00              
0.024     0.09090204  0.0000000e+00              
0.026     0.09090204  0.0000000e+00              
0.028     0.09090204  0.0000000e+00              
0.03     0.09090204  0.0000000e+00              
0.032     0.09090204  0.0000000e+00              
0.034     0.09090204  0.0000000e+00              
